Timestamp                       Thread     Type        Activity             PID    TTL  
2025-12-10 21:57:14.297879+0100 0x89d6f0   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C23] reporting state cancelled error Connection refused
2025-12-10 21:57:14.297949+0100 0x89d6f0   Error       0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_endpoint_flow_failed_with_error [C24 IPv4#9c08bd63:8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] already failing, returning
2025-12-10 21:57:14.298044+0100 0x89d6f0   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] [C24 IPv4#9c08bd63:8081 failed socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:failed_connect @0.006s, error Connection refused
2025-12-10 21:57:14.298077+0100 0x89d6f0   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C24] reporting state failed error Connection refused
2025-12-10 21:57:14.298127+0100 0x89d6f1   Default     0x0                  40941  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x6000033180a0 event 3. err: 61
2025-12-10 21:57:14.298173+0100 0x89d6f1   Error       0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_connection_get_connected_socket_block_invoke [C24] Client called nw_connection_get_connected_socket on unconnected nw_connection
2025-12-10 21:57:14.298223+0100 0x89d6f1   Default     0x0                  40941  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x6000033180a0 complete. fd: -1, err: 61
2025-12-10 21:57:14.298270+0100 0x89d6f1   Error       0x0                  40941  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x6000033180a0 Failed : error 0:61 [61]
2025-12-10 21:57:14.298350+0100 0x89ca5c   Default     0x0                  40941  0    App: (CFNetwork) [com.apple.CFNetwork:Default] TCP Conn 0x6000033180a0 canceled
2025-12-10 21:57:14.298359+0100 0x89d6f1   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] [C24 BD7C0B5C-E122-4A7A-85A8-47D568E6CE54 IPv4#9c08bd63:8081 tcp, legacy-socket, definite, attribution: developer] cancel
2025-12-10 21:57:14.298473+0100 0x89d6f1   Error       0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_connection_copy_connected_local_endpoint_block_invoke [C24] Client called nw_connection_copy_connected_local_endpoint on unconnected nw_connection
2025-12-10 21:57:14.298530+0100 0x89d6f1   Error       0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_connection_copy_connected_remote_endpoint_block_invoke [C24] Client called nw_connection_copy_connected_remote_endpoint on unconnected nw_connection
2025-12-10 21:57:14.298600+0100 0x89d6f1   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] [C24 BD7C0B5C-E122-4A7A-85A8-47D568E6CE54 IPv4#9c08bd63:8081 tcp, legacy-socket, definite, attribution: developer] cancelled
	[C24 8A3894B0-FC25-4094-BEA3-28C3B4326B6E <NULL><-><NULL>]
	Connected Path: (null)
	Privacy Stance: Not Eligible
	Duration: 0.007s, TCP @0.001s took 0.000s
2025-12-10 21:57:14.298797+0100 0x89d6f1   Default     0x0                  40941  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C24] reporting state cancelled error Connection refused
2025-12-10 21:57:16.761048+0100 0x89defc   Default     0x0                  41564  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x600003d0c000] activating connection: mach=true listener=false peer=false name=com.apple.cfprefsd.daemon
2025-12-10 21:57:16.820254+0100 0x89df07   Activity    0x17de890            41564  0    App: (CoreFoundation) Loading Preferences From User Session CFPrefsD
2025-12-10 21:57:16.821543+0100 0x89df08   Default     0x0                  41564  0    App: (RunningBoardServices) [com.apple.runningboard:connection] Initializing connection
2025-12-10 21:57:16.821587+0100 0x89df08   Default     0x0                  41564  0    App: (RunningBoardServices) [com.apple.runningboard:process] Removing all cached process handles
2025-12-10 21:57:16.821693+0100 0x89df09   Default     0x0                  41564  0    App: (RunningBoardServices) [com.apple.runningboard:connection] Sending handshake request attempt #1 to server
2025-12-10 21:57:16.821747+0100 0x89df08   Default     0x0                  41564  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x105406290] activating connection: mach=false listener=false peer=false name=(anonymous)
2025-12-10 21:57:16.821776+0100 0x89df09   Default     0x0                  41564  0    App: (RunningBoardServices) [com.apple.runningboard:connection] Creating connection to com.apple.runningboard
2025-12-10 21:57:16.821875+0100 0x89df09   Default     0x0                  41564  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x600003d10000] activating connection: mach=true listener=false peer=false name=com.apple.runningboard
2025-12-10 21:57:16.822519+0100 0x89df0b   Default     0x0                  41564  0    App: (libMobileGestalt.dylib) No persisted cache on this platform.
2025-12-10 21:57:16.822752+0100 0x89df0a   Activity    0x17de891            41564  0    App: (RunningBoardServices) didChangeInheritances
2025-12-10 21:57:16.822877+0100 0x89df09   Default     0x0                  41564  0    App: (RunningBoardServices) [com.apple.runningboard:connection] Handshake succeeded
2025-12-10 21:57:16.823505+0100 0x89df05   Default     0x0                  41564  0    App: (UIKitCore) [com.apple.UIKit:BackgroundTask] Creating new assertion because there is no existing background assertion.
2025-12-10 21:57:16.829016+0100 0x89df05   Default     0x0                  41564  0    App: (UIKitCore) [com.apple.UIKit:BackgroundTask] Creating new background assertion
2025-12-10 21:57:16.829065+0100 0x89df05   Default     0x0                  41564  0    App: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created new background assertion <BKSProcessAssertion: 0x600002108a50>
2025-12-10 21:57:16.829206+0100 0x89df09   Default     0x0                  41564  0    App: (RunningBoardServices) [com.apple.runningboard:connection] Identity resolved as app<com.anonymous.App((null))>
2025-12-10 21:57:16.829545+0100 0x89df05   Default     0x0                  41564  0    App: (UIKitCore) [com.apple.UIKit:BackgroundTask] Incrementing reference count for background assertion <BKSProcessAssertion: 0x600002108a50>
2025-12-10 21:57:16.829607+0100 0x89defc   Default     0x0                  41564  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason added: 10; deactivation reasons: 0 -> 1024; animating application lifecycle event: 0
2025-12-10 21:57:16.829679+0100 0x0        Error       0x0                  41564  0    App: [com.apple.os_debug_log:] assertion failed: 24F74 22G86: libxpc.dylib + 72720 [E9DEC751-76D1-3E74-BA4F-581FBBCDBC16]: 0x7d
2025-12-10 21:57:16.829734+0100 0x89df05   Default     0x0                  41564  0    App: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created background task <_UIBackgroundTaskInfo: 0x600001714b80>: taskID = 1, taskName = Launch Background Task for Coalescing, creationTime = 597314 (elapsed = 0).
2025-12-10 21:57:16.829747+0100 0x89defc   Default     0x0                  41564  0    App: (BoardServices) [com.apple.BoardServices:Injection] activating monitor for service com.apple.frontboard.open
2025-12-10 21:57:16.830154+0100 0x89df05   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension _UIApplicationSceneKeyboardSettings on FBSSceneSettings
2025-12-10 21:57:16.830285+0100 0x89defc   Default     0x0                  41564  0    App: (BoardServices) [com.apple.BoardServices:Injection] activating monitor for service com.apple.frontboard.workspace-service
2025-12-10 21:57:16.830327+0100 0x89defc   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:Common] FBSWorkspace registering source: com.apple.frontboard.systemappservices
2025-12-10 21:57:16.830671+0100 0x89df05   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneOcclusionSettings> on FBSSceneSettings
2025-12-10 21:57:16.830852+0100 0x89df05   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneInterfaceProtectionSceneSettings> on FBSSceneSettings
2025-12-10 21:57:16.830901+0100 0x89defc   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:Common] FBSWorkspace connected to endpoint : <BSServiceConnectionEndpoint: 0x60000170ae80; target: com.apple.frontboard.systemappservices; service: com.apple.frontboard.workspace-service>
2025-12-10 21:57:16.830954+0100 0x89defc   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:Common] <FBSWorkspaceScenesClient:0x600002c09880 com.apple.frontboard.systemappservices> attempting immediate handshake from activate
2025-12-10 21:57:16.830957+0100 0x89df05   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UIHomeAffordanceHostSceneSettings> on FBSSceneSettings
2025-12-10 21:57:16.831013+0100 0x89defc   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:Common] <FBSWorkspaceScenesClient:0x600002c09880 com.apple.frontboard.systemappservices> sent handshake
2025-12-10 21:57:16.831043+0100 0x89df05   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension _UISystemShellSceneHostingEnvironmentSettings on FBSSceneSettings
2025-12-10 21:57:16.831185+0100 0x89defc   Default     0x0                  41564  0    App: (RunningBoardServices) [com.apple.runningboard:general] Added observer for process assertions expiration warning: <_RBSExpirationWarningClient: 0x600000201ec0>
2025-12-10 21:57:16.831245+0100 0x89df05   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension _UISceneRenderingEnvironmentSettings on FBSSceneSettings
2025-12-10 21:57:16.831320+0100 0x89df05   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneTransitioningHostSettings> on FBSSceneSettings
2025-12-10 21:57:16.831434+0100 0x89df05   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneHostingContentSizePreferenceClientSettings> on FBSSceneClientSettings
2025-12-10 21:57:16.831782+0100 0x89df05   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension _UISceneHostingTraitCollectionPropagationSettings on FBSSceneSettings
2025-12-10 21:57:16.832196+0100 0x89df05   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneHostingSheetPresentationSettings> on FBSSceneSettings
2025-12-10 21:57:16.832664+0100 0x89defc   Default     0x0                  41564  0    App: (UIKitCore) [com.apple.UIKit:UIScreen] Evaluated capturing state as 0 on <UIScreen: 0x1045059f0> for initial
2025-12-10 21:57:16.832797+0100 0x89df05   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneHostingSheetPresentationClientSettings> on FBSSceneClientSettings
2025-12-10 21:57:16.832810+0100 0x89defc   Default     0x0                  41564  0    App: (UIKitCore) [com.apple.UIKit:UIScreen] Evaluated capturing state as 0 on <UIScreen: 0x1045059f0> for CADisplay KVO
2025-12-10 21:57:16.833130+0100 0x89df05   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <_UISceneHostingEventDeferringSettings> on FBSSceneSettings
2025-12-10 21:57:16.833331+0100 0x89df05   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <UIKit__UITypedKeyValueSceneSettings> on FBSSceneSettings
2025-12-10 21:57:16.833400+0100 0x89df05   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension <UIKit__UITypedKeyValueSceneSettings> on FBSSceneClientSettings
2025-12-10 21:57:16.833504+0100 0x89df11   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension FBSSceneSettingsCore on FBSSceneSettings
2025-12-10 21:57:16.833539+0100 0x89defc   Default     0x0                  41564  0    App: (libAccessibility.dylib) [com.apple.Accessibility:AXSupportCommon] Read CategoryName: per-app = 1, category name = (null)
2025-12-10 21:57:16.833697+0100 0x89defc   Default     0x0                  41564  0    App: (libAccessibility.dylib) [com.apple.Accessibility:AXSupportCommon] Read CategoryName: per-app = 0, category name = (null)
2025-12-10 21:57:16.834191+0100 0x89df11   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] Realizing settings extension FBSSceneClientSettingsCore on FBSSceneClientSettings
2025-12-10 21:57:16.834636+0100 0x89defc   Default     0x0                  41564  0    App: (XCTTargetBootstrap) [com.apple.dt.xctest:Default] Registering for test daemon availability notify post.
2025-12-10 21:57:16.834640+0100 0x89df11   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] UIMutableApplicationSceneSettings setting counterpart class: UIApplicationSceneSettings
2025-12-10 21:57:16.834719+0100 0x89defc   Default     0x0                  41564  0    App: (XCTTargetBootstrap) [com.apple.dt.xctest:Default] notify_get_state check indicated test daemon not ready.
2025-12-10 21:57:16.834792+0100 0x89defc   Default     0x0                  41564  0    App: (XCTTargetBootstrap) [com.apple.dt.xctest:Default] notify_get_state check indicated test daemon not ready.
2025-12-10 21:57:16.834837+0100 0x89df11   Default     0x0                  41564  0    App: (FrontBoardServices) [com.apple.FrontBoard:SceneExtension] UIMutableApplicationSceneClientSettings setting counterpart class: UIApplicationSceneClientSettings
2025-12-10 21:57:16.834851+0100 0x89defc   Default     0x0                  41564  0    App: (XCTTargetBootstrap) [com.apple.dt.xctest:Default] notify_get_state check indicated test daemon not ready.
